review_id,user_id,review_text,date,url_review
72,Пользователь,"После окончания трудовой деятельности (выход на пенсию), как фрилансер, я провожу небольшие проекты по методологии бухгалтерского учета или оптимизации бухгалтерской функции, поскольку проектов таких немного, то я решила расширить линейку своих услуг: выполнять проекты по методологии он-лайн курсов, для чего и взяла этот курс в школе Skillbox. Несмотря на мой существенный опыт в методологии (по первому образованию я — учитель физики, по второму — экономист и занималась в течение более 15 лет методологией и бизнес-анализом финансовых процессов предприятий), курс «Методист образовательных программ» в школе Skillbox превзошел мои ожидания. Структура курса четко продумана: он разделен на логические блоки, что позволяет углубленно изучать каждую тему. Содержание богато информацией, представленной в удобном и доступном формате. Спикеры обладают глубокими знаниями и отлично передают материал. Практические задания помогают закрепить полученные знания, а обратная связь от куратора всегда была оперативной и конструктивной. При выполнении итоговой работы я разработала методологию своего курса по оптимизации бухгалтерской функции, и планирую в скором будущем его полную разработку. Искренне благодарна всем, кто принимал участие в разработке курса, моего куратора и уверена, что курс прекрасно подходит для тех, кто стремится стать методистом образовательных программ",19.10.2023,https://www.sravni.ru/shkola/skillbox/otzyvy/689043/
20,Пользователь,"Не могу дать однозначную характеристику своему опыту взаимодействия с данной платформой, опишу некоторые факты, а вы сами для себя решайте. Проходила обучение по курсу «Менеджер по обучению и развитию персонала». На этапе выбора из вариантов школ, консультант убедил в широком спектре применения полученных знаний на разные сферы деятельности, что, конечно же, оказалось фикцией: вся теория и практические задания направлены, в основном, на офисных сотрудников или сотрудников банка, поэтому если вы работаете на заводе или в сфере услуг — не ждите чуда от этого курса. Также расстроило несоответствие истины и убеждений консультанта на тему актуальности информации и своевременного обновления данных: в процесе обучения нашла ошибку в домашних заданиях, которую не исправляли с 21 года! (Спасибо поиску по чату студентов (который они тоже особо не чистят и не обновляют); на эту ошибку уже указывал студент в 21 году. Дада). Как и с большинством онлайн платформ — хотелось бы качественной обработки домашних и практических заданий, с подробным указанием на ошибки и варианты их исправления. В целом — база знаний — просто база, которую если постараться и потратить больше времени — можно собрать самостоятельно. Ну, а вишенкой на торте в моей истории стало, что защиты итогового проекта я ждала больше месяца. Но все же, что-то новое я узнала, даже смогла применить. Поэтому некоторые курсы платформы можно рассматривать в качестве базы и для экономии вашего времени, плюс всегда можно «подцепить» единомышленников в чате.",27.03.2025,https://www.sravni.ru/shkola/skillbox/otzyvy/940789/
158,Ирина,"Ставлю курсу «Профессия UX/UI-дизайнер с нуля за 9 недель» 4- за старания, ментора и арт-директора. Кирилл и Юлия большие профессиона и я рада была учиться у них. Однако, сама после программа не даст знаний, чтобы войти в профессию UX/UI-дизайнера, но поможет составить представление о том, в чём профессия заключается. Я дважды задумывалась о возврате средств за обучение, но плюсы для меня перевесили. Плюсы: Ментор курса Кирилл С. И арт-директор Юлия Т. Чекапы ДЗ Воркшопы и интерактивные вебинары от ментора и арт-директора Проверка домашних заданий МЕНТОРОМ курса Некоторые темы ведут действительно сильные лекторы и профессионалы Если давать обратную связь, то команда оперативно исправляет недостатки и усиливает курс Хороший координатор и команда Feedback Лекции 1-4 и лекции 6 недели посвященные дизайн-концепции На 1-4 неделе были самые классные недели с супер крутым лектором. Ирина П. Очень классно объясняет и конспекты к каждой лекции моя любовь На 3-4 неделе мне тоже понравился материал. Андрей М. Классный лектор и дает очень классные примеры. Его лекции развивают и вдохновляют. НО самые важные модули по основам дизайна в итоге поданы очень общо и поверхностно. На 6 неделе мне понравились лекции по дизайн-концепции Игоря Т. Он классно на примере своих проектов рассказывал теорию и показывал практику. Гибкие правила возврата средств (я не проверили их в итоге, тк доучилась до конца) Классные темы дипломных проектов. Минусы: — Очень сырая и не проработанная программа. Лекции и домашние работы 1-4 недели — это просто первая и обрезанная часть большого обучения UX/UI. Самое обидное, что домашние работы не помогают двигаться к дипломному проекту, и не дают базу. — Лекции от разных авторов повторяют друг друга в чем-то, но при этом не дополняя или углубляя знания, а просто дублируют. Кажется, что методисты не отсматривали лекции сами и не писали лекторам программы, а просто склеили курс из записанных видео. — Лекции 6 (кроме части дизайн-концепции, про которые я писала выше в плюсах), 7 и 8 недели не развивают и дают очень общее представление о материале, постоянно дублируя то что уже пройдено. Низкое качество подачи и материала. — Без дополнительных материалов (которые есть в курсе) и без самостоятельных поисков материала в Интернете не возможно качественно делать домашки и войти в профессию. На курсе дают прям базу базу, которую надо наращивать самостоятельно. — Нельзя добавить материал в избранное и надо самой сохранять ссылки на нужный контент — Очень короткие лекции. Весь материал порезано на микро лекции по несколько минут (видимо чтобы было удобно потом склеивать курсы: D). Я взрослый человек, я могу послушать полчаса лекции.",16.06.2024,https://www.sravni.ru/shkola/contented/otzyvy/793548/
186,Максим,"Учился на курсе «Java-разработчик с нуля» . Самый главный минус — преподаватели. Есть одно исключение — Филипп В. , Прекрасный лектор, но, к сожалению, он ведет только основы, на более сложные темы назначают каких-то невнятных разработчиков, я даже просил загрузить мне лекции другого преподавателя, поскольку мычание Григория В. Слушать просто не мог. Аргумент куратора курса на мои претензии — «наши преподаватели действующие ТОПовые разработчики». Ребята, одно дело быть хорошим игроком, другое дело быть хорошим тренером, аналогично и тут — мало быть хорошим разработчиком, когда ты преподаватель. Многие преподаватели на вебинарах тупо читают слайды, которые показывают. На мой взгляд, это просто бред, слайды должны служить опорой для повествования, но никак не являться самим повестованием. По практически всем домашним заданиям можно взять решение из слайдов лекции, что с одной стороны, уменьшает время на решение, с другой — ничему тебя не учит. Пошел бы еще раз в нетологию? Однозначно, нет. Качество образования низкое.",11.01.2022,https://www.sravni.ru/shkola/netologiya/otzyvy/567233/
287,Androgoblin,"Данная школа создана для отъёма денег у населения !! Учителей грамотно умеющих преподавать не много !! Найти их, будет главная ваша проблема ! Так как подбор будет за ваши занятия !! Не дайте бог если ваш преподаватель закончит сотрудничество с skyeng !!! Вам опять подбирать преподавателя !!! За ваши уроки ! Личный менеджер - фикция ! Решать за вас не будет проблемы ! Не дай вам Бог купить большой пакет уроков !! Будете думать и ломать голову, как бы вам получить квалифицированных преподавателей, и не потратить лишние уроки на подбор ! Да, вы можете отменять занятия и уроки за 4 часа ! А вот преподаватель хоть за час ! Может перенести урок или удалить ! По семейным обстоятельствам! Вам же такого нельзя! Меньшее чем за 4 часа у вас спишут урок !! И плевать какие у вас проблемы!!! Но на этом ваши беды не закончатся! Плохое соединение, виноваты вы, ваш компьютер, или ваш провайдер ! Для решения проблемы провёл отдельную сеть! Не успеете потратить бонусы, сгорят ! И Skyeng плевать что у ребенка каникулы ! Зависает платформа, вводят функции не работоспособные и это тоже ваша проблема ! Ребенок должен понимать, что это приведет к зависанию платформы и не трогать ничего лишнего !!! Не школа, а зоопарк !!!!",07.06.2023,https://otzovik.com/review_14814576.html
55,Мария,"Пока прошла только часть курса «Системный аналитик» на ЯП. На данный момент впечатления следующие: Достоинства структурированная, емко изложенная информация в целом довольно интересное наполнение курса в случае возникновения вопросов по обучению, проф. Области, организационной части есть к кому обратиться (наставник, ревьюер, преподаватель, куратор) члены команды направляют доп. Материалы (от себя и по запросу) в случае отсутствия на вебинарах, их выкладывают в записи Недостатки в формулировке домашних заданий и проектов есть ошибки и неточности, которые загоняют в тупик, либо сами задания сформулированы непонятно/некорректно, и порой тратишь больше времени на то, чтобы разобраться, что от тебя хотят, чем на само ДЗ не на все вопросы в рамках прохождения материала (в т. Ч. На вебинарах) дают понятные обоснованные ответы взаимодействие с ревьюером (тот, кто проверяет работы) невозможно напрямую, т. Е. Нельзя написать ему и спросить, почему он дал свой комментарий, обсудить как вообще надо подходить к выполнению работы. Можно переписываться в комментариях к работе, но на отправку ДЗ дается ограниченное число попыток",12.12.2023,https://www.sravni.ru/shkola/yandeks-praktikum/otzyvy/728319/
71,Anasteziya Mur,"Для SKYENG главное - продать свои услуги и получить деньги, а дальше им на вас будет наплевать. Занималась у них примерно полгода, потому что очень нравился преподаватель. Но видимо - это редкость у них. Преподавателю пришлось покинуть платформу, он сообщил SKYE NG, чтобы мне назначили нового преподавателя, но никто со мной так и не связался. Причем до этого было тоже несколько случаев, когда я обращалась с проблемой в техподдержку и меня просто отшивали. Через месяц я сама написала им, что хочу вернуть деньги за неиспользованные услуги и вот тогда только они стали предлагать мне назначить преподавателя для занятий в удобное для меня время. Я решила еще раз рискнуть, но преподаватель мне совсем не понравился, он просто говорил мне выполнять задания на платформе без каких либо комментариев по выполнению, это я могла бы делать и без учителя. И после занятия преподаватель мне сказал, что не может проводить занятия в удобное для меня время, а выбрался для меня случайно. Еще раз пытаться я не захотела и написала в чат техподдержки, чтобы мне вернули деньги. На следующий день у меня списались уроки из личного кабинета и пришло письмо, что мне вернут деньги, но срок может быть затянут из-за санкций. По закону они должны были мне вернуть деньги в течение 10 дней. После того как я несколько раз просила их уточнить по поводу даты возврата, на 12 день они мне прислали письмо, что не могут вернуть мне деньги из-за санкций и чтобы я написала заявление на возврат обязательно по их форме. Я послала им претензию в свободной форме с указанием банковских реквизитов, прошло уже больше месяца, деньги мне так никто и не вернул. Со SKYENG я работала сначала через своего работодателя и прекрасно знаю, что у них есть расчетные счета в российских банках (например, Тинькофф) и они спокойно мне могут перечислить деньги с этого счета, но просто не хотят. Сижу пишу жалобу в Роспотребнадзор, может это подействует на них.",02.05.2022,https://otzovik.com/review_13339502.html
34,Пользователь,"Завершив обучение по направлению «Дизайн интерьера», хочу поделиться своими впечатлениями, чтобы помочь тем, кто еще взвешивает решение о выборе образовательной программы. Платформа обучения: Курс был организован на удобной онлайн-платформе с интуитивно понятным интерфейсом. Все учебные материалы были аккуратно структурированы и легкодоступны. Возможность задавать вопросы в режиме реального времени через чат, участвовать в обсуждениях и получать обратную связь от преподавателей создавала атмосферу живого общения и вовлеченности. Учебные материалы: Программа курса включала в себя разнообразные и качественно подготовленные материалы. В процессе обучения мы использовали видеолекции, текстовые документы, презентации и практические задания. Каждый модуль содержал концентрированную полезную информацию, а дополнительные материалы, такие как статьи и книги, способствовали углублению знаний. Преподаватели: Преподаватели курса — настоящие профессионалы в своей области. Они не только делились своими знаниями, но и активно вовлекали нас в образовательный процесс. При возникновении вопросов или трудностей я всегда могла обратиться к ним за помощью. Их поддержка была неоценима: они предоставляли конструктивную критику и рекомендации по улучшению проектов. Координаторы также играли важную роль, обеспечивая организацию учебного процесса и поддерживая вовлеченность и интерес участников. Прогресс: За время обучения я ощутила существенный скачок в развитии своих способностей. Поначалу мне трудно давалось применение теоретических знаний, однако систематические практические упражнения и комментарии наставников помогли мне научиться реализовывать полноценные проекты. Кульминацией стало самостоятельное создание моего дипломного дизайн-проекта, что я считаю своим личным успехом, и благодаря полученным знаниям, меня приняли на должность дизайнера интерьера. В заключение, этот курс дизайна интерьера оказался для меня чрезвычайно полезным, обогатив меня новыми знаниями и умениями. Я бы посоветовала его всем, кто увлекается дизайном интерьера и стремится учиться у экспертов в этой области!",28.04.2025,https://www.sravni.ru/shkola/contented/otzyvy/952366/
77,Мачли,"Реклама курса была весьма привлекательной. Сам материал курса тоже. Но после приобретения курса оказалось, что кураторы тебе отвечают строго через четверо суток. Были неточности, увеличивающие первоначальный размер оплаты. Последующее взаимодействие со школой также оказалось бессмысленным, так как на всех вебинарах постоянно шла реклама профессионального курса. Есть более привлекательные школы нутрициологии без указанного недостатка. Через год после отключения рекламного обзвона, на мой телефон все равно стали приходить рекламные звонки о курсах.",19.12.2023,https://otzovik.com/review_15571020.html
23,Денис,"Я прохожу обучение на курсе «Аналитик данных» от Яндекс. Практикум и хотел бы оставить свой отзыв. На данном этапе я прошел почти половину пути, но я уже ощущаю, как мои знания расширяются и углубляются. Структура курса продумана так, что сложные концепции легко усваиваются благодаря логически построенным лекциям, практическим заданиям и реальным кейсам. Поддержка наставников и кураторов здесь особенно ценна — они всегда готовы объяснить нюансы, дать советы и помочь решить возникшие вопросы. В этом плане платформа прагматична и удобна — все материалы доступны в любое время, можно учиться в собственном темпе, совмещая обучение с работой и личной жизнью. Могу отметить, что несмотря на некоторые задержки в коммуникациях, связанные с дистанционным форматом, это компенсируется качеством подачи и помощью, которая действительно работает. Плюс, мне очень нравится, что курс акцентирует внимание на выполнении практических проектов. Это позволяет не только закрепить полученные знания, но и сформировать портфолио, которое станет ценным активом при поиске работы или повышении по службе. Кроме того, курс очень мотивирующий — дедлайны помогают держать темп, а возможность перерывов и повторного просмотра материалов добавляет гибкости. Минусы тоже есть — иногда задания по SQL и Python требуют уточнений, особенно когда формулировки не совсем однозначны, но такие ситуации учат внимательности и позволяют лучше понять материал. В целом, я считаю, что этот курс — одна из лучших инвестиций в развитие аналитических навыков. Он структурирован, продуман и, что самое важно, помогает реально улучшить профессиональные компетенции. Если говорить лично, то я уверен: благодаря этому курсу я смогу сформировать прочную базу знаний и навыков, а также возможно сменить профессию и увеличить свой доход. Обучение в Практикуме для меня — это не только путь к новой профессии, но и возможность понять, что я способен на большее.",22.07.2025,https://www.sravni.ru/shkola/yandeks-praktikum/otzyvy/979654/
1,Анна,"Категорически не советую приобретать курсы онлайн-школы contented! Они продают за большие деньги воздух, а не обучение. Пройдя 70 процентов модулей на курсе UX/UI дизайнер, занимаясь каждый день по несколько часов с большим желанием чему-то научиться, через три месяца обучения по факту я не приобрела ни навыков ни знаний. Обучение — записанные онлайн уроки, суть которых поверхностное ознакомление с разными моментами касающимися дизайна. Некоторые уроки пятилетней давности, информация не обновляется, сухим птичьим языком разные люди с экрана дают коротенький рассказ о дизайнерских моментах, показывают пару-тройку непонятных схем и картинок, на практике ничего не показывают, практических навыков не дают, после этих уроков задают домашнее задание из разряда «сделай то, не знаю что». После всех отправленных домашек, ответ тебе — «молодец, так держать», даже если ты ничего не понял и не справился с заданием. Менторы, так называемые, на контакт не идут, на вопросы учеников либо не отвечают, либо отделываются общими фразами. За 130 тысяч я бегала как тот осел за морковкой висящей перед носом, мне обещали, что впереди меня ждет все самое важное, но пустая болтология в видеоуроках продолжалась и продолжалась. В итоге я написала заявление на отчисление и не получив никаких знаний я осталась с долгами по рассрочке, поскольку возвращают они копейки, при том, что впереди у меня осталось еще 5 месяцев учебы из 8, которую я отказалась продолжать. Не связывайтесь с этой школой, это инфоцигане!",10.02.2026,https://www.sravni.ru/shkola/contented/otzyvy/1080024/
122,vlad7777,"9  из 10, нравится подача информации в курсе ""Клинический нутрицолог"", все очень доступно для понимания, нравится тьютор ,который очень здорово отвечает на все вопросы,ни один вопрос не оставляет без ответа. Но есть одно но! работа тех. поддержки, есть вопросы которые решаются очень долго,или не отвечают на заданные вопросы. В целом все отлично!",06.05.2020,https://otzovik.com/review_12309847.html
12,Владлена,"Хочу поделиться своим опытом обучения в школе SkillFactory по направлению аналитики данных. Это было одно из лучших решений в моей карьере! Учебный процесс организован на высоком уровне. Каждый модуль курса тщательно проработан и структурирован, что позволяет легко усваивать даже самые сложные темы. Я получила глубокие знания в таких областях, как обработка данных, статистика, машинное обучение и визуализация данных. Мне особенно понравилось, что наши преподаватели — это настоящие практики, которые работают в индустрии. Они делятся своими знаниями и опытом, помогают разобраться с реальными кейсами, что делает обучение не только теоретическим, но и практическим. Мы также работали над проектами, которые можно включить в портфолио, что, безусловно, увеличивает шансы на успешное трудоустройство. Еще одним плюсом является активное сообщество студентов и выпускников. Регулярные вебинары и встречи также добавили ценности в образовательный процесс. В целом, я очень довольна обучением в SkillFactory. Благодаря полученным знаниям и навыкам я уверенно чувствую себя на рынке труда и могу рекомендовать школу всем, кто хочет развиваться в области аналитики данных. Если вы ищете качественное образование и реальные возможности для карьерного роста, то SkillFactory — отличный выбор!",17.10.2024,https://www.sravni.ru/shkola/skillfactory/otzyvy/857480/
3,Александр,"Решил сменить профессию в 34 года, выбрал Нетологию по совету друга-разработчика. За курс в 170к рублей (брал в рассрочку) получил больше, чем ожидал. Поначалу боялся, что не потяну — до этого только HTML щупал. Но первые модули по Python дались нормально, преподаватель объяснял на пальцах. Правда, с ООП пришлось повозиться — неделю тупил на наследование, но в чате сокурсники и ментор помогли разобраться. Что реально зашло: После каждой темы сразу практика. Не просто послушал и забыл, а написал код. Уже на втором месясе сделал парсер вакансий с HeadHunter — сам удивился, что получилось. Домашки проверяют быстро, с комментариями. Мне, например, в одном задании указали, что мой код «работает, но неоптимально», и показали как сделать лучше. Финалка — интернет-магазин на Django. Когда увидел, что у меня запустился свой сайт с корзиной и оплатой — это был вау-эффект. Кураторы в телеграме отвечают даже в 11 вечера. Не бросили, когда я три дня не мог настроить Docker. Минусы тоже есть: Иногда лекции слишком сжатые, приходилось гуглить дополнительно Некоторые задания однотипные Хотелось бы больше реальных кейсов из практики Но в целом — доволен. Друг тоже пошел учиться по моему совету, сейчас на 3 модуле. Уже сделал пару фриланс-заказов по парсингу данных. Для старта в IT — то что нужно.",02.06.2026,https://www.sravni.ru/shkola/netologiya/otzyvy/1078424/
106,Елена,"Я хотела бы поделиться своим впечатлением о курсе «Интернет-маркетолог» в онлайн-университете Skillbox. Несколько лет назад я решила перейти в маркетинг, чтобы развиваться в новой профессии и изучить все современные механики продвижения. Однако у меня было несколько проблем, чтобы учиться в вузе, а программа многих курсов не соответствовала моим ожиданиям. Мне посоветовали обратиться в Skillbox, и я могу смело заявить, что это был лучший выбор. Несмотря на сложность изучения материала «на дому», курс был насыщенным и интенсивным. Я многому научилась: ручному запуску рекламных кампаний, анализу результатов, общения с заказчиками и многому другому. Но самое главное — помощь сторонних «помощников по обучению», которые были всегда рядом со мной и помогали мне преодолеть сложности. Благодаря им я смогла преодолеть многие сложности, связанные со сменой профессии, и курс стал для меня настоящим толчком для развития в моей новой профессии. Новый отдел, куда меня приняли после окончания курса, был в восторге от моих новых знаний, и я смогла успешно внедрить их на практике. Я рекомендую курсы Skillbox всем, кто хочет начать новую карьеру или развиваться в сфере маркетинга и продвижения.",05.12.2023,https://www.sravni.ru/shkola/skillbox/otzyvy/607641/
9,Virtoriya Art,"С Академией Про-Здоровье я знакома уже давно: смотрела видео Ксении Черной (Глинкиной) на YouTube и проходила программу Академии по нутрициологии для себя. Чуть больше года назад я решила сменить профессию бухгалтера и перейти в другую сферу. Я не сомневалась и не колебалась в выборе новой деятельности: нутрициология уже стала моим основным увлечением, а я хотела развиваться именно там, где мне интересно. В тот момент как раз начался набор на новый поток курса «Интегративный нутрициолог», и я без раздумий записалась на обучение. Обучение длилось год, и оно оказалось достаточно объемным и содержательным. Могу сказать, что Академия действительно выпускает достойных профессионалов, если ты готов учиться: для этого здесь есть все необходимые ресурсы. Наш поток был разделен на мини-группы по 20-30 человек, у каждого из нас был тьютор, который проверял домашние задания, давал обратную связь и отвечал на возникающие вопросы. Одной из главных ценностей курса для меня стало то, что теоретические знания отрабатывались на практике — у каждого из нас был реальный клиент, которого мы сопровождали как настоящие нутрициологи (под руководством своего тьютора), и в конце обучения защищали этот кейс как дипломный проект. Несколько раз мы созванивались в Zoom с нашей группой и тьютором, чтобы обсудить проделанную работу с клиентом, получить обратную связь в режиме реального времени, а также узнать об опыте других участников группы. Лекции читала не только Ксения Глинкина, но и другие ведущие нутрициологи Академии, такие как Инна Павлова, Анастасия Лежнина, а также приглашенные врачи и специалисты различных областей. После успешного прохождения финального тестирования (100 вопросов) и защиты дипломного проекта, нам выслали по почте диплом государственного образца о профессиональной переподготовке. Я ни разу не пожалела о том, что выбрала обучение именно в Академии, поскольку сомневаюсь, что где-то еще можно получить такой объем информации. Помимо основных лекций у нас были кейс-стади (где опытный нутрициолог делился успешными кейсами из своей практики), сессии «Вопрос-ответ», где опытный нутрициолог подробно отвечал на вопросы студентов в режиме видеосвязи, а также различные вебинары и другие активности. Если есть желание развиваться, Академия предоставляет для этого все возможности. Кроме того, очень помогало морально общение в чате Telegram с учениками нашего потока: все старались помогать и поддерживать друг друга, среди участников оказалось много отзывчивых и хороших людей. После получения диплома я решила продолжить обучение и записалась на менторинг-практику от Академии. Это дало мне отличную возможность получить практический опыт работы с реальными клиентами под наставничеством опытного нутрициолога. В течение двух месяцев мы проводили полноценную работу с клиентами: Академия предоставила пять клиентов, и еще пять можно было взять по собственному желанию. Мы проводили видеовстречи, отвечали на вопросы в чате, давали рекомендации по внедрению полезных привычек, проверяли и корректировали рационы питания, разбирали анализы и симптомы, писали выводы и давали рекомендации по питанию, образу жизни и нутрицевтикам на основе анамнеза клиента. Каждую неделю у нас был мастермайнд с топ-нутрициологом Академии: мы разбирали один интересный кейс, каждый прорабатывал его самостоятельно, а затем на онлайн-встрече обсуждали тактику ведения данного клиента и получали обратную связь и ценные советы. Менторинг помог мне понять, как должна строиться работа с клиентами (ведь на основном курсе мы вели клиента в течение года, и формат работы был немного другим), и дал мне уверенность в том, что я смогу успешно применять полученные знания на практике. Академия также предоставляет возможность трудоустройства для лучших студентов. Это не кажется чем-то недостижимым — нужно просто ответственно подходить к обучению. Поэтому, если вы увлечены нутрициологией и готовы учиться и развиваться, я от всей души рекомендую обучение в Академии Про-Здоровье. Это было лучшее вложение средств и времени, которое уже неоднократно принесло свои плоды! Академия периодически обновляет свои программы, поэтому, возможно, описанных мной курсов уже не будет в том виде, в котором они были во время моего обучения. Но я уверена, что любой продукт Академии заслуживает вашего внимания, ведь все, что создается под чутким руководством Ксении Глинкиной, неизменно является достойным, мощным и профессионально продуманным.",09.03.2024,https://otzovik.com/review_16493244.html
