review_id,review_text,url_review
187,"На данный момент учусь на курсе ""Android - разработчик с нуля"", учусь более 6 месяцев, очень доволен, все грамотно и понятно объясняют, а если что-то непонятно, то всегда помогут. Ни разу не пожалел что начал проходить здесь куры. Пройдя здесь курс, я уверен что в жизни у меня откроются новые двери. Также радуют дополнительные возможности – скидки на другие курсы и помощь в поиске работы. Также здесь много разных акций и привилегий для учеников) Короче, поступайте и не пожалеете!!!",https://yandex.ru/maps/org/netologiya/205031471256/
188,"Прошла только несколько блоков и в целом, впечатления положительные. Материал не поверхностный, мне, как новичку в данной области, хватает, чтобы получить представление по теме. На блоках с вебинарами и практическими многое, конечно, зависит от преподавателя, тут по-разному. При выболнении домашних поддержку оказывают, обратную связь по направленным работам дают. Отдельное спасибо координаторам блоков — в беде не просают, быстро реагируют на вопросы.",https://www.sravni.ru/shkola/netologiya/otzyvy/952199/
189,"Прошла около половины курса «Системный аналитик», не имея опыта и знаний
 
 Объем информации большой, преподносят ее в понятной и доступной форме, к экспертам всегда можно обратиться с вопросами
 
 Много вебинаров, где материал преподносится подробно. На лекциях и в презентациях материал излагается четко и структурировано. Также есть достаточное количество доп. материалов по каждой изученной теме
 
 Домашние задания проверяются экспертами быстро, всегда дается хорошая обратная связь. Домашние задания есть к каждой изученной теме, однако я была бы рада выполнять еще больше практики, так как чем ее больше, тем быстрее и лучше достигается результат
 
 В целом, я бы точно порекомендовала курс начинающим аналитикам, здесь можно получить отличные теоретические знания и базовые практические навыки для дальнейшей работы по профессии",https://2gis.ru/firm/4504127917404605
190,"Добрый день!
 Очень понравился курс SQL и получение данных. Не пожалела, что выбрала платформу Нетология. Курс действительно продуктивный, насыщенный, удавалось совмещать с работой, все практики были записаны, можно в любое время пересмотреть. На практике все подробно разбиралось, можно было онлайн задавать вопросы, очень ценно в онлайн обучении. Очень понравилось, что можно было своими руками создавать запросы и получать результаты) Не только голая теория. Если возникали вопросы, координаторы всегда сориентируют и помогут, достаточны быстро отвечали. Спасибо за курс!",https://www.sravni.ru/shkola/netologiya/otzyvy/951809/
191,"Заканчиваю в Нетологии уже не первое свое обучение. Всем очень довольна, информации много, часто нужно напрячь свои извилины и подумать. В общем на обучении есть все необходимое, а дальше как говорится, было бы желание. Сейчас учусь на курсе ""Инженер по тестированию"", блок Java для новичка оказался сложноват, да и сам курс не легкий, но оооочень интересный. Рекомендую",https://2gis.ru/firm/4504127917404605
192,"Я училась на курсе ""Продвижение в телеграм"". Курс замечательный, очень подробный, с хорошей и качественной обратной связью, для меня это очень важно! Самое главное, это не просто видео обучалка, это полноценное обучение, со сложными ДЗ и, конечно же, с дедлайнами на их выполнение. Для меня телеграм стал намного понятнее и так же поняла как там продвигаться. В общем, рекомендую, курс своих денег однозначно стоит!",https://yandex.ru/maps/org/netologiya/205031471256/
193,"Идеальная площадка для получения дополнительного образования в той области, которая вам интересна. Это может быть погружением в профессию или знания по новому хобби. Удобный формат. Грамотные преподаватели. Замечательная работа координаторов и техподдержки.",https://yandex.ru/maps/org/netologiya/205031471256/
194,"андройд разработка 12-ый месяц реально учат Хочу выразить огромную благодарность координатору Нетологии Анастасии Рябцевой за её невероятную поддержку и профессионализм на протяжении всего моего обучения. Анастасия всегда была на связи, оперативно отвечала на любые вопросы и помогала решать возникающие сложности. Её четкая организация учебного процесса, своевременное информирование о дедлайнах и изменениях в программе, а также внимательность к каждому студенту создавали комфортную и продуктивную атмосферу для обучения. Отдельно хочется отметить доброжелательность и отзывчивость Анастасии, благодаря которым учиться было легко и приятно. Преподаватели курса также заслуживают высокой оценки. Они продемонстрировали глубокие знания и умение доступно донести материал. Занятия были интересными и информативными, а преподаватели всегда готовы были ответить на вопросы и оказать необходимую помощь. Благодаря слаженной работе координатора и преподавательского состава, обучение в Нетологии стало для меня по-настоящему ценным опытом.",https://yandex.ru/maps/org/netologiya/205031471256/
195,"Больше 10-ти лет занимаюсь управлением ИТ-проектами. Год назад осознал, что у меня есть пробелы в технических знаниях и они мне мешают качественно общаться с Заказчиками и техническами командами задействоваными на проектах. Я приступил к поиску образовательной платформы. В Нетологии мне понравились оюъём и программа расширенного курса «Системный аналитик», которая включает в себя углублённое изучение SQL, Python, UML, BPMN, IDEF, REST и SOAP API, как раз всего что мне не хватала. Цена за такой объём и программу по моему мнению более чем адекватная по сравнению с другими предложениями на рынке. Более того о Нетологии я уже слашал позитивный отзыв от моего друга, который прошёл курс «Продакт менеджер».
 Расскажу как устроено само обучение. Процесс разбит на блоки. Доступ к блокам открывается последовательно. Вся информация в личном кабинете. Есть десктопная и мобильная версия личного кабинета. Блоки разбиты на занятия с вебинарами в записи и в реальном времени, на которых можно задавать вопросы Эксперту прямо в процессе вебинара. Также к занятиям предоставляется методическая информация: презентации, ссылки, статьи. Есть тренажёры и квизы для закрепления информации. По каждому блоку нужно выполнять самостоятельные задания и загружать их в личны кабинет для проверки. Все задания проверяют Эксперты. Если задания выполнены некорректно, эксперты направляют задания на доработку с объясненим что нужно исправить. Процесс прохождения блоков продуман достаточно грамотно. В целом при моей занятости и катастрофической нехватки времени я укладывался в дедлайны по сдаче заданий.
 Отдельно хочу рассказать о курсе SQL и о Эксперте который его ведёт Николае Хащанове. Таких эмоций я не испытывал со времён ВУЗа. До этого курса у меня были нулевые знания SQL. В начале я боялся написать select, думал что это не для моих мозгов. На итоговой работе, я уже разбирал задачи со сложной сортировкой данных и объединением таблиц и оконными функциями. Конечно до профессионала в SQL мне ещё далеко, но уверенности в себе мне этот курс добавил. Спасибо Николаю, за его настойчивость, принципиальность, внимание к деталям и профессиональную обратную связь. Да, с нуля было не просто, но оно того стоило)
 В конце отзыва хочу сказать, что я доволен курсом ""Системный Аналитик"" в Нетологии.",https://yandex.ru/maps/org/netologiya/205031471256/
196,"Я начала обучение на программе «Веб-разработчик с нуля: профессия с выбором специализации», когда решила изменить вектор своей карьеры и перейти из дизайна в IT. Мне давно было интересно программирование, но самостоятельно разбираться в этом казалось чем-то запредельно сложным — пока не попала на курс.
 
 Объяснения в уроках структурированы и подаются простым языком. Особенно нравится, что материал даётся небольшими порциями, а теория сразу подкрепляется практикой — это очень помогает закрепить знания. Здорово, что можно выбирать специализацию — для меня это возможность не просто «учиться ради корочки», а реально двигаться к тому, что мне по-настоящему интересно.
 
 К тому же, приятно ощущать поддержку — и со стороны платформы, и со стороны других учеников. Меня очень поддерживает это и мотивирует не забросить на пол пути.
 
 В целом, этот курс стал для меня важным шагом в сторону новой профессии и уверенности в собственных силах. Конечно, нужно приложить усилия, чтобы вписать учебу в привычную рутину, но я уверена, что это того стоит. Очень рада, что решилась на курс.",https://yandex.ru/maps/org/netologiya/205031471256/
197,"Всегда поддердивают обратную связь, всем доволен, поеподаватели очень отзывчивые,материал хороший,темы структурированы. 🐍",https://yandex.ru/maps/org/netologiya/205031471256/
198,"Отличная школа, видеолекции в хорошем качестве, отличное наполнение. Отдельная благодарность за замечательную кураторскую поддержку. 10 из 10",https://yandex.ru/maps/org/netologiya/205031471256/
199,"Скорость подачи материала очень быстрая, всё сжато, практически самообучение за свои же деньги. Конечно узнаете много нового(особенно кто начинает свой путь), но всё зависит от преподавателей, кому-то повезло, кому-то нет.",https://www.tbank.ru/reviews/company/netologiya/14107/
200,"Я обучаюсь на курсе Fullstack Python-разработчик на Нетологии уже 3 месяца, и у меня остались только положительные впечатления! 🎉
 
 Программа курса продумана до мелочей и охватывает все ключевые аспекты разработки. Я особенно ценю, что обучение включает как теорию, так и практические задания, что позволяет сразу применять полученные знания на практике. Инструкторы всегда готовы помочь и ответить на вопросы, что создает очень поддерживающую атмосферу.
 
 Курс также предоставляет доступ к актуальным инструментам и технологиям, что помогает быть на шаг впереди в быстро меняющемся мире разработки. Я уже создал несколько проектов, которые можно добавить в портфолио, и это придаёт уверенности в своих силах.
 
 Рекомендую этот курс всем, кто хочет углубить свои знания в Python и стать полноценным Fullstack-разработчиком. Нетология действительно создает отличные условия для обучения!",https://2gis.ru/firm/4504127917404605
201,"10 лет в управлении ИТ-проектами. Решил закрыть технические пробелы (SQL, Python, API и др.) через курс «Системный аналитик» в Нетологии. Выбрал из-за программы и стоимости, плюс рекомендация друга.
 
 Обучение — чёткие блоки с вебинарами, заданиями и обратной связью. Эксперты проверяют работы, указывают на ошибки. Даже при высокой загруженности успевал в дедлайны.
 
 Особо впечатлил SQL: с нуля научился писать сложные запросы. Непросто, но результат того стоил. Курс структурирован, даёт практические навыки. Рекомендую Нетологию за баланс теории и практики.",https://2gis.ru/firm/4504127917404605
202,"Проходил курс ""Fullstack -разработчик"" на Python"", Это был уже мой второй курс в ""Нетологии"". Как и в первый раз всё было на хорошем уровне. Сначала было тяжеловато, но преподаватели помогали и оперативно отвечали на вопросы.",https://2gis.ru/firm/4504127917404605
203,"Закончила курс дизайнер интерьера. Обучение построено логично, хорошие преподаватели, прекрасно работает поддержка. Помощь в установке программ. Материала много. В качестве базового уровня качественная площадка. Ну, а дальше только желание и трудолюбие). Рекомендую!",https://www.sravni.ru/shkola/netologiya/otzyvy/953160/
204,"Пришел в программирование с нуля. Был опыт создания веб-приложений, но он был основан на ноукод системах (bubble. io). Этих знаних мне было мало и я стал искать все-таки более глубокое программирование, увидел много разных предложений в интернете, но свой выбор остановил на данной т. К. Понравилась программа. В процессе обучения заявленные темы раскрыты, при этом есть разные форматы как онлайн-лекции, так и записанные уроки. Для проверки как онлайн-тесты так и домашние задания, а чаще всего и то и другое. Темп нужно уметь держать, чтобы успевать учиться. Главное не позволять расслабляться.",https://www.sravni.ru/shkola/netologiya/otzyvy/953134/
205,"Я выбрала курс ""Системный аналитик"" в Нетологии, будучи полным новичком в IT. Несмотря на отсутствие опыта в этой сфере, обучение оказалось понятным и комфортным даже для человека без технического бэкграунда.
 Одно из главных критериев при выборе обучающей площадки – гибкость в обучении. Благодаря доступу к записям вебинаров, возможности продления дедлайна и, при необходимости, перехода на следующий поток без потери прогресса, мне удается совмещать учебу с основной работой и материнством.
 В курсе много практики. Пошаговые инструкции, разборы ошибок и подробная проверка домашних заданий помогают закрепить знания. Преподаватели и кураторы всегда на связи, объясняют сложные моменты и поддерживают.
 По окончании выдается диплом о профессиональной переподготовке, что важно для трудоустройства.
 Курс дает отличную базу для старта в профессии системного аналитика.
 Рекомендую тем, кто ищет структурированное, но гибкое обучение с акцентом на практику.",https://yandex.ru/maps/org/netologiya/205031471256/
206,"Закончила обучение в Нетологии на курсе Дизайнер среды (три направления: дизайнер интерьера, ландшафтный дизайнер и дизайнер общественных пространств). Почти два года обучения, куча информации и практики. Все эксперты практикующие специалисты. Они не только рассказывали, как делать, но и давали анализ того, как это отражается в реальной жизни. Проводилось много вебинаров, где можно было задавать вопросы, на которые отвечали в режиме реального времени. Домашние работы проверяли быстро. Координаторы курса на связи постоянно и всегда приходили на помощь в трудную минуту. Центр развития карьеры предоставлял раз в квартал практические задания от реальных заказчиков, после выполнения которых плюсиком к еще одному проекту в портфолио, добавлялось рекомендательное письмо от дизайн-студий. Несмотря на то, что такая практика внутри курса бесплатная, чисто на заполнение портфолио, мне заплатили за один проект. Сейчас планирую обратиться в центр карьеры Нетологии, чтобы они направили мои попытки найти работу в более эффективное русло.
 Я довольна своим обучением и знаниями, которые я получила. Нетологии желаю процветания!",https://yandex.ru/maps/org/netologiya/205031471256/
207,"Определившись с курсом (фотограф) долго, почти полгода выбирала, где учиться и как. Онлайн или оффлайн, на авторских курсах или образовательной платформе. Перебрав вариантов двадцать, сначала остановилась на четырех. Проанализировав все преимущества, выбрала Нетологию. Понравился план по занятиям, срок обучения (хотелось хорошо освоить материал и попрактиковаться, а на это нужно время), не последнюю роль в выборе сыграло то, что на курсе во время обучения проводятся однодневные занятия по наиболее, с моей точки зрения, важной теме работы с импульсным светом, в Москве, а также выдается диплом о профессиональной переподготовке и цена на курс приемлемая (по итогу скажу цена-качество👍). Оставались сомнения, правильно ли я выбрала курс, так как на всех платформах, в том числе и в Нетологии, имеются смежные курсы. В ответ на мои сомнения, мне перезвонили и проконсультировал специалист. Обучение очень понравилось и захватило с первых дней. Времени уходило немного, удобно совмещать с работой. Модули по обучению хорошо структурированы. Подача материала доходчива даже для тех, кто как и я до курса не знал, что такое фотоаппарат 😀. Преподавательский состав - профессионалы своего дела и хорошие учителя. В моем случае, очень удобно было учиться в мобильном приложении, которое качественно разработано. Модули устроены так, что даже если забываешь что-то, то всегда знаешь, где искать. На протяжении всего курса оказывается поддержка координатора и аспиранта, которые отвечают на все вопросы в кратчайшие сроки. Также понравилось, что включен модуль по рекламе и созданию сайта для собственного продвижения. Нетология обучает до уровня профессионала. Уже во время учебы к моему делу проявили интерес, посредством сьемок контрольных работ, и начали появляться первые настоящие заказы. Спасибо высокопрофессиональной работе преподавателей и координаторов Нетологии, разработчикам и всей команде, которые трудяться, чтобы процесс обучения был легким, удобным, захватывающим. К концу обучения определилась с новыми целями и в ближайшее время, планирую продолжить обучение в Нетологии 😉",https://yandex.ru/maps/org/netologiya/205031471256/
208,"Хочу поделиться своим опытом обучения на Нетологии. С платформой знакома уже достаточно давно - более трех лет. Наткнулась случайно, в поисках курса по дизайну, и первое, что меня поразило - достаточно большое количество бесплатных курсов. С них то я и начала своё знакомство с платформой. Затем наступил момент, когда базовых знаний мне стало недостаточно, и тут мне попался тест, опять же от Нетологии “Тридевятое царство…”, пройдя который, я решилась поступить уже на платной основе на направление “Менеджер проектов: расширенный курс”.
 
 Что меня особенно порадовало - полное сопровождение команды Нетологии от начала и до конца обучения. Спасибо менеджеру Александре Величко за поддержку на начальном этапе и координатору курса Екатерине Ходоновой, которая неустанно напоминала нам - студентам - о занятиях, и готова была денно и нощно помогать с разными организационными вопросами. И всё это практически моментально!
 Теперь о самом курсе.
 
 Чем он хорош: Курс очень насыщенный! Не могу не сказать, что даже после того как я оплатила обучение, червячок сомнения у меня был: дескать онлайн курс, что от него ждать, ну проведут онлайн лекции пару раз, а остальное всё в записи… Ага, как бы не так!))) Когда я впервые увидела расписание, я поразилась количеству практических занятий. И не смотрите, что они онлайн - преподаватели устраивали нам такую прожарку, что мало не казалось. Очень много было взаимодействия с другими студентами в процессе онлайн-занятий, что заставляло мозг быстро включаться в работу. К тому же это - колоссальный обмен мнениями и опытом. И да, домашка тоже была, и по всем правилам - с проверкой и дедлайнами. И проверка - это не просто зачет - незачет, это развернутая обратная связь от экспертов. Скриншот прилагаю.
 Преподаватели - это вообще отдельная тема для отзыва. Кратко - не было ни одного незаинтересованного преподавателя. Особенно сильное впечатление оставили Юлия Марова и Дмитрий Орлов, материала они дают много, материал сложный, но учиться у них захватывающе! Очень бы хотелось вживую поучиться у Ольги Ларкиной, но даже ее видеолекции - это бесценный опыт!
 
 Чего не хватило: Не хватило живого общения по блоку “Основы стратегического планирования”. Разбирать такую тему только на основе видеолекций - сложновато. А вот блок “Soft Skills для руководителей” можно и сократить.
 Неудобным лично для меня оказалось и время: по Москве занятия начинались в семь вечера и заканчивались в десять… а у меня с Москвой разница в 4 часа. Но тут уже ничего не поделаешь.
 
 О применении навыков.
 Курс я уже окончила - в марте 2025 г., получила диплом и встал вопрос о применении моих навыков на практике. Хочу сказать, что еще в начале обучения неожиданным для меня явился тот факт, что на курсе делается упор на управление в сфере IT, хотя название курса звучало: Менеджер проектов. Вначале я запаниковала - где IT, а где я, простой экскурсовод в музее, но потом решила, что PM (Project Manager) он везде PM, к тому же в сфере культуры проектов ого-го сколько, а вот обучать на управленца в культуре никто не хочет.
 
 Благодаря курсу “Менеджер проектов”, я поняла, как спланировать любой проект от начала и до конца, что помогает мне не только эффективно выстроить свою работу, но и применить полученные навыки при составлении грантовых заявок.
 
 А в феврале этого года, за месяц до окончания курса на Нетологии, со мной произошла удивительная история! Мне пришло письмо с предложением поступить на курс именно по моему профилю: “Управление проектами в сфере культуры”. Организация, которая проводит этот курс тут не имеет значения, но скажу сразу - программа серьезная. Срок обучения - всего лишь месяц с небольшим, итогом которого должен стать проект в сфере культуры. Я, конечно, воспользовалась предложением, и вот тут то всё моё обучение в Нетологии и все бессонные ночи дали свой результат: именно благодаря той базе, которую мне дал курс Менеджер проектов, я понимала о чем вообще идет речь на занятиях) И проект у меня, благодаря Нетологии, был проработан очень детально, что отметили эксперты из “культуры”
 
 Так что, если вы нашли нужный вам курс на Нетологии, но сомневаетесь - брать или не брать - берите!",https://yandex.ru/maps/org/netologiya/205031471256/
209,"Обучаюсь в Нетологии на программе ""Python-разработчик: расширенный курс"". Прошло почти 3 месяца обучения, не могу пока подводить итоги, лишь промежуточные впечатления:
 1) много учебного материала, который даётся дозированно ровно настолько, чтобы успевать его осваивать;
 2) домашние задания, которые заставляют подумать над задачей;
 3) хорошее студенческое сообщество, которое помогает друг другу
 Пока что крайне доволен, вернусь с UPD через год для завершения отзыва.",https://yandex.ru/maps/org/netologiya/205031471256/
210,"Достоинства: Качественная поддержка и быстрая проверка заданий / Большая объемная программа
 Недостатки: Необходимость самостоятельной мотивации и дисциплины / Требуется умение искать дополнительную информацию
 Прохожу курс Python-разработчик на платформе Нетология и хочу поделиться впечатлениями.
 
 Первое, что хочется отметить — это удобство формата занятий. Онлайн-курсы позволяют учиться тогда, когда удобно лично тебе. Вебинары помогают глубже разобраться в материале, задать интересующие вопросы преподавателю прямо на занятии. Очень приятно удивила оперативность проверки домашних заданий — буквально спустя пару часов можешь увидеть комментарии преподавателя по своей работе. Мне также понравилось отношение службы поддержки — все вежливые и искренне заинтересованы помочь.
 
 Отдельно хотелось бы упомянуть цену за курс — она оказалась весьма привлекательной и доступной. Учитывая качество материалов, глубину программы и постоянное сопровождение преподавателей, стоимость выглядит вполне оправданной и оправдывает ожидания.
 
 Программа курса поражает своим масштабом: огромное количество модулей и тем охватывает практически все ключевые аспекты разработки на Python. Здесь собраны самые важные концепции программирования, начиная от основ синтаксиса и заканчивая продвинутыми инструментами автоматизации и оптимизации. Структура обучения продуманная, каждый модуль плавно перетекает в следующий, позволяя закреплять полученные знания и уверенно двигаться вперед.
 
 Особенное удовольствие доставляет тот факт, что знания приобретаются постепенно, осознанно. Приходится самому искать дополнительную информацию, анализировать материалы, размышлять над решениями. Это развивает критическое мышление и способность находить нужную информацию самостоятельно. Даже в простых заданиях приходится включать голову, разбирать разные аспекты темы и понимать суть проблемы.
 
 Каждый новый урок плавно подводит тебя к решению практических задач, помогая закрепить теорию на практике. Порадовало разнообразие форматов уроков: лекции, тесты, проекты — всё это делает процесс обучения разнообразным и интересным.
 
 Обучение проходит динамично, интересно и полезно. Рекомендую этот курс всем, кто хочет освоить новую профессию или прокачать свои навыки удаленно, качественно и эффективно.
 
 Год пользования услугами2025
 Общее впечатлениеПоложительное впечатление от обучения
 Моя оценка
 5",https://otzovik.com/review_17287318.html
211,"Прошел обучение по программе «Фотограф» в Нетологии и остался очень доволен. Особо хочу отметить вебинары и подачу материала от Екатерины и Юрия: всё было логично, структурировано и объяснялось простым, понятным языком. Оперативные ответы в чате помогали быстро разбираться со сложными моментами. За время курса заметно прокачал навыки работы с камерой — раньше толком не понимал, как использовать настройки, что такое диафрагма и экспозиция. Практическое занятие получилось отличным, жаль, что оно единственное, хотелось бы больше практики. К окончанию учебы уже сделал несколько коммерческих съемок и планирую продолжать, хотя фотография для меня скорее увлечение. Очень понравилась работа преподавателей, координаторов и атмосфера в группе — все оказались приятными и заинтересованными. Из минусов могу назвать разве что не самый удачный монтаж некоторых записанных лекций (например, тихий звук), но это мелочи, которые почти не повлияли на общее впечатление.",https://www.sravni.ru/shkola/netologiya/otzyvy/1035887/
212,"Достоинства: Структурированная подача материала
 Недостатки: Длинные поздние вебинары по sql
 Проходила на данной платформе обучение на системного аналитика расширенный, все структурировано, работы проверялись всегда без задержек, преподаватели и аспиранты в тч всегда оставляли свой комментарий к работе, прекрасный координатор курса Анастасия, которая всегда была на связи, из минусов - по sql сильно длинные поздние вебинары",https://otzovik.com/review_17898545.html
213,"Достоинства: Логичная структура программы Онлайн-вебинары Проверка заданий живыми экспертами
 Недостатки: Долгая проверка работ
 Я прохожу курс ""Бизнес-аналитик: расширенный курс"".
 
 Я пришла на этот курс не с нуля, а из смежной области — работаю системным аналитиком. Мне нужно было не освоить азы, а заполнить конкретные пробелы, чтобы двигаться в сторону full-stack аналитика (где и данные, и процессы, и стратегия с деньгами).
 
 Курс состоит из нескольких модулей. Каждый направлен на определенную тему - есть как софт, так и хард модули. В каждом модуле есть практическая часть в виде заданий с проверками и тестами. Теория - это микс из записанных видеолекций и онлайн-вебинаров.
 
 Самый сложный для меня оказался модуль ""Финансовое моделирование"". В своей работе системным аналитиком я не сталкивалась с таким огромным объемом расчетов денег. Это было сложно, но интересно.
 
 Хотелось бы отметить, что часть записанных лекций пора бы обновить. К онлайн-вебинарам вопросов нет :). Отличные эксперты.
 
 Небольшой минус для меня - иногда медленная проверка домашних заданий. Ожидание обратной связи иногда растягивалось на чуть больше недели. Это было не в каждом модуле, но все-же я бы хотела это отметить.
 
 В целом, курс свою задачу для меня выполняет. Он дает мне недостающие технические навыки ( Python, визуализация) и немного «склеил» в голове картину работы full-stack аналитика (системный и бизнес). Я знала много нового про финансовую часть проектов. Чего мне, в целом, сейчас не хватает как системному аналитику.
 
 Для новичков на первых модулях могут быть непонятны многие моменты (особенно по финансовому моделированию), но всегда можно спросить у экспертов и тебе помогут.",https://otzovik.com/review_17897084.html
